grid_ID1,grid_ID2,grid_ID3,grid_ID4,grid_ID5,grid_ID6,grid_ID7,grid_ID8,grid_ID9,grid_ID10,grid_ID11,grid_ID12,grid_ID13,grid_ID14,grid_ID15,grid_ID16,grid_ID17,grid_ID18,grid_ID19,grid_ID20,grid_ID21,grid_ID22,grid_ID23,grid_ID24,grid_ID25,grid_ID26,grid_ID27,grid_ID28,grid_ID29,grid_ID30,grid_ID31,grid_ID32
299.427001953125,284.316009521484,246.160995483398,237.925994873047,226.296005249023,216.427993774414,285.539001464844,281.494995117188,262.188995361328,235.065002441406,227.77099609375,219.477005004883,207.815002441406,194.587997436523,290.488006591797,285.039001464844,255.251007080078,229.276992797852,218.938003540039,212.253997802734,281.005004882813,269.290985107422,251.694000244141,228.427993774414,217.654006958008,206.897003173828,191.384002685547,272.009002685547,251.865997314453,228.115997314453,215.067001342773,203.177993774414
849.304016113281,814.758972167969,668.677001953125,572.236022949219,496.714996337891,421.929992675781,803.052978515625,813.526000976563,749.656005859375,628.695983886719,541.377014160156,454.488006591797,359.933013916016,351.622985839844,816.901977539063,820.911010742188,725.502014160156,602.442993164063,508.10400390625,417.304992675781,827.831970214844,801.700988769531,724.809997558594,615.098999023438,500.296997070313,409.527008056641,338.647003173828,791.526000976563,739.736022949219,622.028991699219,509.824005126953,410.661987304688
663.731994628906,645.643981933594,559.505981445313,482.377014160156,423.783996582031,385.959991455078,618.703002929688,628.557983398438,604.492980957031,516.380981445313,466.907012939453,400.77099609375,349.634002685547,324.817993164063,629.445007324219,637.223022460938,590.338989257813,502.247009277344,443.596008300781,392.516998291016,638.995971679688,636.195007324219,577.525024414063,508.824005126953,434.992004394531,383.72900390625,323.200988769531,617.572021484375,587.239013671875,517.291015625,436.673004150391,383.973999023438
567.965026855469,560.257995605469,479.815002441406,424.138000488281,366.667999267578,328.627990722656,540.210021972656,562.185974121094,529.112976074219,459.022003173828,413.131988525391,345.753997802734,301.527008056641,298.744995117188,550.140014648438,568.528991699219,518.213989257813,451.933013916016,394.338012695313,339.468994140625,550.140014648438,555.966003417969,512.252014160156,453.053009033203,385.683990478516,335.928009033203,287.601013183594,550.987976074219,523.343994140625,458.631988525391,390.52099609375,336.615997314453
274.976013183594,269.723999023438,241.274993896484,231.725997924805,219.529998779297,211.960998535156,271.27099609375,263.942993164063,251.677993774414,231.889007568359,223.460998535156,214.434997558594,205.11799621582,201.947998046875,273.246002197266,269.071990966797,249.279998779297,227.917999267578,215.593994140625,206.468994140625,277.442993164063,262.105987548828,246.375,228.216003417969,216.658004760742,206.235992431641,198.873992919922,264.717987060547,247.199005126953,228.925994873047,214.518997192383,206.235992431641
121.362998962402,117.830001831055,104.366996765137,83.4810028076172,75.6520004272461,66.5329971313477,114.250999450684,117.262001037598,111.116996765137,92.2750015258789,78.6969985961914,71.0719985961914,62.2220001220703,51.5620002746582,113.983001708984,115.447998046875,106.786003112793,87.7750015258789,75.8059997558594,68.6210021972656,112.245002746582,113.468002319336,102.269996643066,87.5810012817383,74.0479965209961,66.4960021972656,56.9370002746582,105.513000488281,101.102996826172,88.5690002441406,74.9649963378906,68.5029983520508
215.947998046875,209.035003662109,190.908996582031,168.764007568359,143.951995849609,119.074996948242,214.274002075195,213.227005004883,200.003997802734,184.421005249023,160.57600402832,132.787002563477,105.80899810791,91.2590026855469,213.389999389648,211.826995849609,194.093994140625,176.901000976563,153.14599609375,124.823997497559,213.158996582031,208.330001831055,195.757995605469,173.177993774414,149.917007446289,122.179000854492,96.0540008544922,207.408004760742,197.783996582031,174.628997802734,151.830001831055,123.44100189209
56.4710006713867,54.0839996337891,42.6969985961914,34.492000579834,27.9029998779297,21.8470001220703,52.8489990234375,53.0429992675781,48.4309997558594,37.9889984130859,31.5900001525879,24.9090003967285,18.4169998168945,15.8970003128052,51.7879981994629,51.9179992675781,45.1809997558594,35.443000793457,28.9230003356934,21.5610008239746,50.8139991760254,49.8310012817383,43.3400001525879,35.5169982910156,27.9769992828369,21.1639995574951,15.7019996643066,47.6809997558594,43.4850006103516,35.8349990844727,28.1690006256104,20.798999786377
19.173999786377,19.2119998931885,17.9659996032715,15.5880002975464,13.0480003356934,10.6479997634888,9.85099983215332,16.3910007476807,16.5330009460449,15.6149997711182,13.2030000686646,11.1759996414185,9.63199996948242,5.32399988174438,12.1459999084473,14.9130001068115,14.9689998626709,13.4409999847412,11.2849998474121,9.66600036621094,12.3059997558594,12.3059997558594,12.4650001525879,11.9519996643066,10.3479995727539,8.73099994659424,8.32900047302246,11.3079996109009,11.4490003585815,11.0179996490479,9.52600002288818,8.19499969482422
19.5669994354248,19.2940006256104,19.0359992980957,18.7870006561279,18.32200050354,17.4669990539551,22.8939990997314,19.5669994354248,19.2940006256104,19.2819995880127,19.1359996795654,18.5709991455078,17.2959995269775,15.6560001373291,20.7250003814697,19.8159999847412,19.5830001831055,19.5310001373291,19.4829998016357,18.5709991455078,20.7250003814697,20.1180000305176,19.8360004425049,19.9020004272461,19.4400005340576,18.6070003509521,17.6760005950928,20.5090007781982,20.2870006561279,20.1919994354248,19.875,19.238000869751
394.566986083984,376.536987304688,309.006988525391,253.860992431641,181.244003295898,130.535995483398,377.183013916016,374.454010009766,338.873992919922,277.4169921875,221.953994750977,167.304992675781,108.65599822998,102.295997619629,372.730987548828,369.294006347656,318.984008789063,259.088012695313,203.438995361328,144.442993164063,367.239990234375,357.850006103516,320.679992675781,261.774993896484,192.442993164063,139.389007568359,103.640998840332,354.683990478516,325.403991699219,266.598999023438,197.003005981445,140.563003540039
458.907012939453,441.533996582031,395.183013916016,338.920013427734,289.81201171875,246.589004516602,443.903015136719,438.972991943359,408.299987792969,372.653015136719,324.550994873047,270.498992919922,217.774993896484,189.139007568359,443.428009033203,440.010986328125,395.683013916016,354.274993896484,305.476989746094,253.244995117188,437.272003173828,425.14599609375,383.542999267578,343.682006835938,295.471008300781,248.557006835938,199.539001464844,405.299987792969,385.055999755859,346.106994628906,299.328002929688,249.753005981445
556.463989257813,546.236999511719,469.945007324219,436.4580078125,405.072998046875,377.464996337891,531.598999023438,537.690979003906,505.669006347656,437.342987060547,410.77099609375,386.308990478516,351.502990722656,315.506988525391,524.117980957031,527.961975097656,482.591003417969,417.997985839844,389.523986816406,369.308013916016,511.764007568359,509.507995605469,468.734985351563,411.727996826172,380.571990966797,353.451995849609,316.680999755859,477.1669921875,465.700012207031,410.740997314453,375.834014892578,345.033996582031
239.828994750977,236.613006591797,219.192993164063,207.419998168945,200.199005126953,195.919006347656,230.085998535156,232.580993652344,225.975006103516,211.520004272461,201.785995483398,195.427001953125,187.164001464844,183.783004760742,226.419998168945,228.406997680664,219.430999755859,205.813995361328,195.929992675781,190.24299621582,222.376007080078,223.320007324219,215.97200012207,204.453994750977,193.878005981445,188.175003051758,183.785995483398,217.020004272461,214.554992675781,203.399002075195,192.382995605469,188.175003051758
548.346984863281,528.705993652344,443.567993164063,373.509002685547,318.420989990234,281.209991455078,522.328979492188,516.179992675781,478.993988037109,398.071990966797,354.135009765625,292.739990234375,243.537994384766,217.651000976563,515.955017089844,512.450012207031,458.325012207031,379.803009033203,328.489990234375,282.502990722656,506.179992675781,490.782012939453,439.118011474609,379.863006591797,316.747985839844,270.744995117188,217.024002075195,466.402008056641,439.221984863281,380.721984863281,314.347991943359,269.993011474609
330.299011230469,312.164001464844,259.346008300781,232.483993530273,200.710006713867,178.707992553711,329.815002441406,307.575012207031,285.18798828125,245.623001098633,223.473007202148,186.824005126953,159.466995239258,153.785003662109,318.654998779297,310.893005371094,276.867004394531,240.024993896484,210.00700378418,181.462005615234,317.901000976563,299.580993652344,271.191986083984,237.794998168945,204.669006347656,178.514007568359,149.591995239258,294.794006347656,274.141998291016,239.462005615234,203.843994140625,177.024002075195
231.695007324219,225.429992675781,194.957000732422,183.977996826172,170.541000366211,159.223007202148,228.822006225586,223.819000244141,207.268997192383,186.285995483398,176.395004272461,165.177001953125,150.337005615234,141.692993164063,231.436004638672,223.819000244141,205.427993774414,182.768005371094,169.328994750977,157.889007568359,232.921005249023,220.046997070313,202.759002685547,183.391998291016,170.031997680664,158.488998413086,142.610000610352,221.309005737305,204.022994995117,184.88200378418,169.375,156.565994262695
237.815994262695,239.5,223.276992797852,178.882995605469,163.240997314453,144.507995605469,228.22200012207,240.783996582031,234.296997070313,193.447006225586,166.322006225586,150.822006225586,133.214996337891,113.550003051758,229.386993408203,235.736999511719,222.619003295898,181.899002075195,157.375,143.811996459961,228.190994262695,228.190994262695,210.432006835938,180.195007324219,152.074996948242,138.300003051758,121.422996520996,213.22200012207,206.143005371094,180.268997192383,152.320999145508,139.621994018555
160.522003173828,156.27099609375,143.115005493164,127.247001647949,109.129997253418,91.6859970092773,154.404998779297,157.548004150391,148.330001831055,137.272003173828,119.995002746582,100.143997192383,83.0899963378906,75.25,154.807006835938,155.542999267578,143.009994506836,130.764999389648,113.407997131348,93.359001159668,154.055999755859,152.363006591797,143.561996459961,127.329002380371,110.627998352051,91.7590026855469,75.1849975585938,151.330001831055,144.716003417969,127.686996459961,111.205001831055,90.9720001220703
398.847991943359,386.656005859375,335.871002197266,266.911987304688,221.365005493164,177.011993408203,351.988006591797,381.523986816406,362.242004394531,299.196990966797,248.018005371094,200.725006103516,152.880004882813,132.317993164063,357.307006835938,372.85400390625,337.761993408203,277.627014160156,230.636993408203,180.268997192383,354.52099609375,358.8330078125,323.302001953125,273.667999267578,222.386993408203,173.54899597168,138.208999633789,340.322998046875,321.805999755859,276.143005371094,224.311996459961,174.279006958008
31.6650009155273,31.3810005187988,31.5230007171631,27.2250003814697,23.7999992370605,20.7569999694824,29.6299991607666,31.4729995727539,31.5830001831055,29.8439998626709,25.673999786377,22.2530002593994,19.2910003662109,17.8990001678467,29.4160003662109,30.2229995727539,29.9540004730225,27.9209995269775,24.4759998321533,21.1000003814697,29.2549991607666,29.2549991607666,28.9459991455078,26.7789993286133,23.5909996032715,20.6569995880127,18.4689998626709,28.1660003662109,28.3740005493164,26.636999130249,23.6870002746582,20.5470008850098
123.065002441406,115.542999267578,88.25,73.8619995117188,59.173999786377,45.5169982910156,114.852996826172,112.982002258301,100.021003723145,80.4739990234375,68.6019973754883,52.726001739502,39.318000793457,29.9400005340576,112.18399810791,110.753997802734,93.3430023193359,77.1289978027344,63.3870010375977,46.9020004272461,109.300003051758,104.740997314453,89.6809997558594,74.9209976196289,61.5060005187988,45.0730018615723,30.9230003356934,99.9599990844727,90.1539993286133,75.0110015869141,62.7599983215332,46.0180015563965
163.093994140625,158.496002197266,138.171005249023,111.055000305176,80.2350006103516,59.7700004577637,146.139999389648,156.432006835938,145.667999267578,121.828002929688,96.2929992675781,73.1060028076172,50.5509986877441,48.8349990844727,145.598007202148,148.865997314453,134.216003417969,111.289001464844,87.6660003662109,63.390998840332,142.057006835938,144.419998168945,131.908004760742,110.195999145508,81.3099975585938,60.3660011291504,47.5909996032715,138.460998535156,131.889007568359,111.111999511719,82.7379989624023,60.3040008544922
172.580001831055,164.886001586914,147.600006103516,127.677001953125,111.053001403809,97.0339965820313,166.921997070313,163.598999023438,152.345001220703,139.229995727539,122.310997009277,104.139999389648,85.495002746582,74.0899963378906,167.15299987793,164.567001342773,147.944000244141,132.60400390625,115.069999694824,97.4010009765625,165.546997070313,159.328994750977,143.852996826172,128.960998535156,111.888000488281,96.4909973144531,78.1900024414063,153.212997436523,144.906997680664,129.958999633789,112.809997558594,95.4749984741211
249.945999145508,239.498992919922,201.619995117188,185.132995605469,169.645004272461,153.240005493164,236.164993286133,235.25,219.065002441406,185.798004150391,172.319000244141,159.382995605469,139.244003295898,121.182998657227,233.348007202148,231.962997436523,208.414001464844,176.496994018555,162.065994262695,149.761993408203,228.348007202148,222.938003540039,202.36799621582,173.811996459961,157.430999755859,140.429000854492,120.28099822998,211.940002441406,201.686004638672,173.841003417969,156.048004150391,138.052993774414
468.361999511719,448.355010986328,384.85400390625,340.992004394531,306.305999755859,269.709991455078,447.928985595703,442.0419921875,414.945007324219,362.419006347656,323.743011474609,283.361999511719,239.205993652344,236.192001342773,442.75,437.997009277344,398.623992919922,346.523986816406,306.157989501953,266.425994873047,436.266998291016,423.828002929688,392.635009765625,346.385986328125,298.941009521484,257.925994873047,226.996994018555,412.252014160156,393.18701171875,347.635009765625,300.273010253906,259.731994628906
1043.11499023438,1007.67401123047,846.059020996094,716.848022460938,614.971984863281,548.322021484375,1002.80999755859,992.231018066406,921.330017089844,766.971008300781,685.026000976563,571.556030273438,479.746002197266,431.843994140625,998.364013671875,992.106994628906,889.127990722656,737.745971679688,639.560974121094,554.283020019531,985.549987792969,960.440002441406,858.525024414063,742.844970703125,621.97900390625,536.247009277344,431.160003662109,918.692016601563,864.18701171875,748.176025390625,618.754028320313,534.052001953125
238.429000854492,230.692993164063,197.100997924805,177.087997436523,155.063003540039,139.272003173828,233.996994018555,228.841003417969,214.843994140625,187.593002319336,171.352005004883,145.703002929688,126.012001037598,121.518997192383,231.419006347656,229.52799987793,208.716995239258,183.552993774414,162.445007324219,142.218002319336,230.358001708984,223.197998046875,204.412002563477,181.781005859375,158.266006469727,140.130996704102,120.334999084473,217.677001953125,206.113006591797,183.037994384766,158.057006835938,139.192001342773
377.946990966797,368.063995361328,319.867004394531,279.110992431641,241.796997070313,209.610000610352,356.252990722656,359.363006591797,337.842010498047,291.673004150391,257.864013671875,223.815002441406,187.158996582031,171.389007568359,353.14599609375,355.372009277344,324.442993164063,275.139007568359,240.134002685547,206.621994018555,345.845001220703,343.342987060547,309.592010498047,269.114990234375,233.167007446289,200.082992553711,167.533996582031,319.571014404297,304.739013671875,269.721008300781,232.35400390625,199.17399597168
263.618011474609,253.716003417969,211.110992431641,168.593994140625,152.095993041992,135.367004394531,250.154998779297,251.421997070313,232.02799987793,184.776992797852,156.983001708984,142.869003295898,124.406997680664,97.2220001220703,251.072006225586,251.891998291016,224.458999633789,176.524002075195,148.953002929688,135.600006103516,248.694000244141,245.503997802734,216.080993652344,178.227005004883,147.304992675781,133.373001098633,110.365997314453,231.139007568359,214.72200012207,180.242004394531,147.583999633789,134.503005981445
212.24299621582,203.684997558594,179.60400390625,156.179000854492,128,99.8939971923828,209.268005371094,207.126007080078,190.539001464844,171.960006713867,146.048004150391,114.879997253418,85.9189987182617,71.8499984741211,207.274002075195,205.565002441406,183.444000244141,163.270004272461,136.604995727539,104.93399810791,205.891998291016,199.641006469727,184.833999633789,158.772994995117,133.039001464844,102.546997070313,73.3649978637695,198.779998779297,186.341995239258,159.432998657227,134.087997436523,102.460998535156
129.537994384766,126.162002563477,122.69100189209,99.6809997558594,90.2060012817383,79.8519973754883,126.310997009277,128.602005004883,125.537002563477,113.880996704102,97.786003112793,87.1780014038086,74.6790008544922,68.3720016479492,126.331001281738,127.551002502441,120.147003173828,107.919998168945,95.9160003662109,83.5380020141602,126.069999694824,127.098999023438,118.16300201416,106.930000305176,94.2129974365234,82.2740020751953,72.6780014038086,122.581001281738,119.190002441406,108.973999023438,96.1510009765625,83.7590026855469
119.485000610352,115.828002929688,110.551002502441,91.6259994506836,73.7200012207031,57.0309982299805,114.055999755859,116.658996582031,114.363998413086,103.564002990723,84.3880004882813,65.6969985961914,50.439998626709,44.0709991455078,114.081001281738,113.319000244141,108.169998168945,96.0289993286133,78.8509979248047,60.0340003967285,111.936996459961,109.99299621582,104.53099822998,91.9520034790039,75.1650009155273,57.5960006713867,44.6539993286133,106.02799987793,102.568000793457,92.1350021362305,76.5670013427734,58.7220001220703
172.921005249023,163.807998657227,130.930999755859,112.042999267578,93.7419967651367,77.3199996948242,161.845001220703,160.309005737305,144.416000366211,120.541000366211,104.899002075195,85.338996887207,69.1449966430664,57.8320007324219,158.466995239258,157.350997924805,135.309997558594,115.318000793457,97.9390029907227,77.6149978637695,154.930999755859,149.833999633789,130.505996704102,111.819999694824,95.1620025634766,75.3420028686523,58.2789993286133,143.639007568359,131.227005004883,111.753997802734,96.2239990234375,75.625
368.322998046875,356.065002441406,310.549011230469,256.320007324219,192.621002197266,150.167007446289,339.322998046875,350.934997558594,327.350006103516,278.195007324219,226.677993774414,179.141998291016,131.429000854492,127.670997619629,334.976989746094,339.265014648438,304.838012695313,257.609008789063,209.667007446289,159.026000976563,326.385986328125,325.838012695313,300.523986816406,255.785995483398,196.986999511719,153.917999267578,125.986999511719,318.608001708984,300.14599609375,257.924011230469,200.52799987793,153.923004150391
532.155029296875,510.529998779297,450.52099609375,378.042999267578,314.463989257813,259.210998535156,509.973999023438,503.946014404297,465.076995849609,419.065002441406,357.535003662109,288.2919921875,221.427993774414,185.425994873047,506.859985351563,502.923004150391,446.927001953125,393.688995361328,331.061004638672,264.468994140625,496.971008300781,482.177001953125,429.794006347656,378.799987792969,317.559997558594,258.713012695313,195.852005004883,455.648986816406,430.264007568359,380.540008544922,320.884002685547,257.923004150391
791.421020507813,760.960021972656,633.859985351563,583.747985839844,530.403015136719,479.614013671875,760.97802734375,754.135009765625,697.947998046875,591.338989257813,548.539978027344,503.72900390625,444.735992431641,389.102996826172,756.174011230469,750.838989257813,670.291015625,567.607971191406,520.096984863281,480.630004882813,743.565002441406,723.155029296875,655.567993164063,563.385986328125,510.497009277344,453.674987792969,389.111999511719,693.681030273438,656.367980957031,566.388977050781,508.384002685547,450.986999511719
662.973022460938,638.403015136719,539.469970703125,474.317993164063,423.359985351563,371.639007568359,639.486999511719,632.72802734375,590.028991699219,508.515991210938,450.675994873047,392.77099609375,327.838989257813,321.680999755859,634.744995117188,630.383972167969,568.335021972656,487.259002685547,425.510009765625,366.316986083984,627.7509765625,610.463012695313,561.705017089844,489.329986572266,417.325012207031,359.769012451172,313.459991455078,596.008972167969,564.588989257813,492.730987548828,419.782012939453,358.727996826172
530.741027832031,513.994995117188,443.863006591797,387.178985595703,342.488006591797,312.285003662109,511.759002685547,506.226989746094,475.325988769531,408.519989013672,372.644989013672,322.72900390625,282.106994628906,261.579010009766,507.182006835938,503.924987792969,459.660003662109,394.835998535156,352.572998046875,315.110992431641,499.289001464844,487.169006347656,444.679992675781,395.670989990234,343.884002685547,306.161010742188,261.819000244141,466.779998779297,445.005004882813,396.740997314453,342.169006347656,305.954986572266
556.630981445313,533.591979980469,440.269989013672,380.756011962891,316.287994384766,268.601013183594,541.129028320313,528.142028808594,488.399993896484,412.079986572266,363.441009521484,288.52099609375,231.307006835938,218.77799987793,531.669982910156,526.486999511719,468.906005859375,398.694000244141,338.346984863281,278.990997314453,524.317993164063,507.049987792969,454.658996582031,391.716003417969,324.802001953125,269.726989746094,214.470001220703,486.18701171875,456.536010742188,394.148986816406,324.772003173828,270.579010009766
183.759994506836,177.529006958008,150.720993041992,131.317001342773,112.772003173828,96.3710021972656,175.186996459961,173.606002807617,161.317001342773,137.559997558594,121.136001586914,104.093002319336,84.515998840332,74.6190032958984,174.132995605469,173.106994628906,155.434997558594,130.089004516602,112.478996276855,95.6460037231445,170.910995483398,166.509994506836,148.628997802734,127.692001342773,109.661003112793,92.3769989013672,74.7819976806641,155.998001098633,146.619995117188,128.205993652344,109.296997070313,92.4789962768555
430.971008300781,411.484008789063,331.213012695313,258.444000244141,229.598999023438,202.684005737305,408.290985107422,404.424987792969,367.927001953125,284.402008056641,236.716003417969,212.391006469727,184.014007568359,136.235992431641,408.598999023438,405.68701171875,353.555999755859,269.259002685547,221.371994018555,198.40299987793,403.260986328125,390.272003173828,337.393005371094,271.276000976563,217.988006591797,195.583999633789,155.975997924805,366.813995361328,333.816009521484,273.43798828125,217.304992675781,194.962005615234
146.755004882813,142.479995727539,131.52099609375,117.092002868652,101.800003051758,86.3679962158203,142.602005004883,142.865005493164,135.246002197266,125.684997558594,110.651000976563,94.1080017089844,78.5110015869141,71.8339996337891,139.886001586914,139.716995239258,129.729995727539,119.429000854492,104.898002624512,88.1399993896484,137.522003173828,136.067001342773,129.009994506836,115.75,101.980003356934,86.7509994506836,71.754997253418,133.160003662109,128.539993286133,115.305000305176,102.077003479004,85.8379974365234
238.386993408203,228.891998291016,191.973007202148,160.930999755859,138.509002685547,114.624000549316,224.169998168945,222.731002807617,208.305999755859,173.731994628906,150.65299987793,127.835998535156,102.069999694824,90.5299987792969,217.289993286133,215.300003051758,195.184005737305,163.328994750977,141.485992431641,116.72200012207,210.257995605469,206.324005126953,186.880004882813,162.430999755859,138.09700012207,114.518997192383,94.4229965209961,193.462997436523,184.412002563477,162.119995117188,138.25700378418,115.279998779297
145.916000366211,140.410003662109,130.692001342773,109.880996704102,89.6340026855469,70.1129989624023,139.085998535156,139.350006103516,135.057006835938,121.777000427246,100.390998840332,80.2089996337891,61.6640014648438,53.7249984741211,137.871002197266,135.591003417969,127.416000366211,112.402000427246,92.8000030517578,72.5859985351563,134.330001831055,130.102996826172,122.899002075195,107.527000427246,89.1169967651367,70.4509963989258,54.7200012207031,125.889999389648,120.486000061035,107.055000305176,89.5370025634766,70.2789993286133
165.783004760742,162.639999389648,149.589996337891,136.75700378418,125.954002380371,115.847999572754,149.669006347656,161.167007446289,155.279998779297,143.233001708984,133.050003051758,121.281997680664,112.008003234863,107.80899810791,152.100997924805,156.942001342773,149.35400390625,139.625,129.796997070313,117.84700012207,152.802993774414,152.802993774414,146.018997192383,137.093994140625,127.571998596191,116.140998840332,107.912002563477,148.34700012207,145.792999267578,137.184997558594,128.873001098633,117.497001647949
349.661010742188,334.475006103516,293.140014648438,243.039993286133,187.291000366211,147.979995727539,331.720001220703,329.468994140625,306.720001220703,263.510009765625,217.035003662109,175.632995605469,130.354995727539,125.870002746582,324.139007568359,319.032012939453,287.25,245.158996582031,203.104995727539,157.759002685547,315.498992919922,306.109008789063,281.867004394531,242.852005004883,190.537002563477,154.225006103516,126.940002441406,298.878997802734,279.670989990234,242.341995239258,192.552993774414,150.628005981445
351.628997802734,333.022003173828,289.178985595703,241.399002075195,200.166000366211,162.75,338.088989257813,324.921997070313,297.033996582031,265.860992431641,225.684005737305,181.565994262695,134.421997070313,106.182998657227,331.575988769531,321.850006103516,281.920989990234,246.841003417969,206.425003051758,163.378005981445,319.951995849609,302.040008544922,267.420013427734,234.656005859375,195.686004638672,158.050994873047,116.089996337891,281.554992675781,263.739013671875,232.544998168945,195.805999755859,158.050994873047
1012.27001953125,979.60498046875,840.359985351563,773.054992675781,709.421020507813,643.202026367188,968.77099609375,973.151000976563,913.512023925781,788.439025878906,734.35400390625,676.731018066406,601.377014160156,537.518005371094,960.02099609375,961.783020019531,877.789978027344,759.991027832031,702.773010253906,651.72802734375,941.648010253906,932.971008300781,857.801025390625,752.947021484375,688.453002929688,617.341979980469,542.864013671875,889.364990234375,856.867980957031,757.070007324219,688.877990722656,619.671020507813
